"genesetname","p_value","estimate","diff","bh"
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.306005235358891,2.43610447903574,"UP",1
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.797078211503826,0.876137660475137,"DOWN",1
"GO_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",1,0,"UP",1
"GO_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",1,0,"DOWN",1
"GO_EMBRYO_IMPLANTATION",0.594435463485207,0.831970309263489,"UP",1
"GO_EMBRYO_IMPLANTATION",0.205616290512315,0.353599236519765,"DOWN",1
"GO_RECEPTOR_CLUSTERING",0.430640723344053,0.474314071080474,"UP",1
"GO_RECEPTOR_CLUSTERING",0.430640723344053,0.474314071080474,"DOWN",1
"GO_PIGMENT_ACCUMULATION",1,0,"UP",1
"GO_PIGMENT_ACCUMULATION",1,0,"DOWN",1
"GO_FATTY_ACID_ELONGATION",1,Inf,"UP",1
"GO_FATTY_ACID_ELONGATION",1,Inf,"DOWN",1
"GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS",1,Inf,"UP",1
"GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS",1,Inf,"DOWN",1
"GO_QUINONE_METABOLIC_PROCESS",0.106344950848972,0,"UP",1
"GO_QUINONE_METABOLIC_PROCESS",1,Inf,"DOWN",1
"GO_FLUID_TRANSPORT",1,Inf,"UP",1
"GO_FLUID_TRANSPORT",1,Inf,"DOWN",1
"GO_SYNAPSE_ASSEMBLY",0.500785055694947,2.65279640092616,"UP",1
"GO_SYNAPSE_ASSEMBLY",1,1.2545961364784,"DOWN",1
"GO_PIGMENT_METABOLIC_PROCESS",1,Inf,"UP",1
"GO_PIGMENT_METABOLIC_PROCESS",0.286537803859308,0.236959604707618,"DOWN",1
"GO_IMMUNE_EFFECTOR_PROCESS",0.381385861842028,1.50498534874283,"UP",1
"GO_IMMUNE_EFFECTOR_PROCESS",0.012793306754775,3.82127103134944,"DOWN",1
"GO_ODONTOGENESIS",0.506777915664413,2.89978919563721,"UP",1
"GO_ODONTOGENESIS",1,1.37682560216927,"DOWN",1
"GO_CORPUS_CALLOSUM_DEVELOPMENT",1,Inf,"UP",1
"GO_CORPUS_CALLOSUM_DEVELOPMENT",0.106344950848972,0,"DOWN",1
"GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",1,Inf,"UP",1
"GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",1,Inf,"DOWN",1
"GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",1,1.79620141755563,"UP",1
"GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.0208746233343168,0.254120544584937,"DOWN",1
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,Inf,"DOWN",1
"GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS",1,Inf,"UP",1
"GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS",1,Inf,"DOWN",1
"GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",1,Inf,"UP",1
"GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",0.430640723344053,0.474314071080474,"DOWN",1
"GO_GOLGI_ORGANIZATION",0.36261486599259,0.355546462703539,"UP",1
"GO_GOLGI_ORGANIZATION",0.36261486599259,0.355546462703539,"DOWN",1
"GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.0413356346952226,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.0182304554986466,0.356240479809761,"DOWN",1
"GO_REGULATION_OF_OSSIFICATION",0.0639870062289647,Inf,"UP",1
"GO_REGULATION_OF_OSSIFICATION",0.0227781514471934,0.343689732306662,"DOWN",1
"GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION",0.00376032538821866,5.63986176909045,"UP",0.80339800982271
"GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION",0.000950516733549963,0.373027737041095,"DOWN",0.487249500952073
"GO_DIVALENT_INORGANIC_CATION_TRANSPORT",1,1.13556422302748,"UP",1
"GO_DIVALENT_INORGANIC_CATION_TRANSPORT",0.612910357770019,1.56866163402108,"DOWN",1
"GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,Inf,"UP",1
"GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,Inf,"DOWN",1
"GO_PROTEIN_HETEROOLIGOMERIZATION",0.609037246978089,Inf,"UP",1
"GO_PROTEIN_HETEROOLIGOMERIZATION",0.24691301635462,0.412857639394003,"DOWN",1
"GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.0677619807397678,Inf,"UP",1
"GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.563049126992599,0.797965983418927,"DOWN",1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",1,0,"UP",1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",1,0,"DOWN",1
"GO_ACTIVATION_OF_MAPKK_ACTIVITY",1,Inf,"UP",1
"GO_ACTIVATION_OF_MAPKK_ACTIVITY",1,Inf,"DOWN",1
"GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",1,Inf,"UP",1
"GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",1,Inf,"DOWN",1
"GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",1,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0.286537803859308,0.236959604707618,"DOWN",1
"GO_REGULATION_OF_T_CELL_MIGRATION",0.24691301635462,0.412857639394003,"UP",1
"GO_REGULATION_OF_T_CELL_MIGRATION",0.609037246978089,Inf,"DOWN",1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",1,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",1,Inf,"DOWN",1
"GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",1,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",1,Inf,"DOWN",1
"GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.400831227924733,Inf,"UP",1
"GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.400831227924733,Inf,"DOWN",1
"GO_PROTEIN_TARGETING_TO_MITOCHONDRION",1,Inf,"UP",1
"GO_PROTEIN_TARGETING_TO_MITOCHONDRION",1,Inf,"DOWN",1
"GO_POSITIVE_REGULATION_OF_OSSIFICATION",0.400831227924733,Inf,"UP",1
"GO_POSITIVE_REGULATION_OF_OSSIFICATION",0.0208746233343168,0.254120544584937,"DOWN",1
"GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.722057793654554,0.749113344291418,"UP",1
"GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.0750135601121898,0.394762323182256,"DOWN",1
"GO_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.2664206767748,2.20601877468546,"UP",1
"GO_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.0144529908018004,0.42060540085339,"DOWN",1
"GO_DETECTION_OF_CALCIUM_ION",1,Inf,"UP",1
"GO_DETECTION_OF_CALCIUM_ION",1,Inf,"DOWN",1
"GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC",1,Inf,"UP",1
"GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC",1,Inf,"DOWN",1
"GO_FRUCTOSE_METABOLIC_PROCESS",1,Inf,"UP",1
"GO_FRUCTOSE_METABOLIC_PROCESS",1,Inf,"DOWN",1
"GO_EYE_MORPHOGENESIS",0.500785055694947,2.65279640092616,"UP",1
"GO_EYE_MORPHOGENESIS",0.00741324082983198,0.260686311055548,"DOWN",0.975630762891708
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION",1,Inf,"UP",1
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION",1,Inf,"DOWN",1
"GO_POSITIVE_CHEMOTAXIS",0.609037246978089,Inf,"UP",1
"GO_POSITIVE_CHEMOTAXIS",0.0610777500642457,0.233888114834693,"DOWN",1
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",1,Inf,"UP",1
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",1,Inf,"DOWN",1
"GO_RESPONSE_TO_NITRIC_OXIDE",1,Inf,"UP",1
"GO_RESPONSE_TO_NITRIC_OXIDE",0.286537803859308,0.236959604707618,"DOWN",1
"GO_HEAD_MORPHOGENESIS",1,Inf,"UP",1
"GO_HEAD_MORPHOGENESIS",1,Inf,"DOWN",1
"GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",1,Inf,"UP",1
"GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",1,Inf,"DOWN",1
"GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION",0.594435463485207,0.831970309263489,"UP",1
"GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION",1,Inf,"DOWN",1
"GO_BRAIN_MORPHOGENESIS",0.201465658227302,0.118578096465687,"UP",1
"GO_BRAIN_MORPHOGENESIS",1,Inf,"DOWN",1
"GO_AMINE_BIOSYNTHETIC_PROCESS",0.201465658227302,0.118578096465687,"UP",1
"GO_AMINE_BIOSYNTHETIC_PROCESS",1,Inf,"DOWN",1
"GO_FILOPODIUM",0.400831227924733,Inf,"UP",1
"GO_FILOPODIUM",0.6842435011939,0.83077718732931,"DOWN",1
"GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION",1,Inf,"UP",1
"GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION",1,Inf,"DOWN",1
"GO_CLATHRIN_SCULPTED_VESICLE",0.286537803859308,0.236959604707618,"UP",1
"GO_CLATHRIN_SCULPTED_VESICLE",1,Inf,"DOWN",1
"GO_I_BAND",0.15534689924714,Inf,"UP",1
"GO_I_BAND",0.0181147027132277,0.287299102740267,"DOWN",1
"GO_AGGRESOME",1,Inf,"UP",1
"GO_AGGRESOME",1,Inf,"DOWN",1
"GO_MULTIVESICULAR_BODY",1,0,"UP",1
"GO_MULTIVESICULAR_BODY",1,0,"DOWN",1
"GO_RNA_CAP_BINDING_COMPLEX",1,0,"UP",1
"GO_RNA_CAP_BINDING_COMPLEX",1,0,"DOWN",1
"GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE",1,Inf,"UP",1
"GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE",0.201465658227302,0.118578096465687,"DOWN",1
"GO_EXTRACELLULAR_MATRIX",0.0537787115527837,2.30268354254579,"UP",1
"GO_EXTRACELLULAR_MATRIX",0.000186582570566661,0.372307470853749,"DOWN",0.235303284057952
"GO_PHAGOCYTIC_VESICLE",0.430640723344053,0.474314071080474,"UP",1
"GO_PHAGOCYTIC_VESICLE",1,Inf,"DOWN",1
"GO_ENDOLYSOSOME",1,Inf,"UP",1
"GO_ENDOLYSOSOME",1,Inf,"DOWN",1
"GO_90S_PRERIBOSOME",1,0,"UP",1
"GO_90S_PRERIBOSOME",1,0,"DOWN",1
"GO_CYTOCHROME_COMPLEX",1,0,"UP",1
"GO_CYTOCHROME_COMPLEX",1,0,"DOWN",1
"GO_CHROMOSOME",1,1.79620141755563,"UP",1
"GO_CHROMOSOME",0.6842435011939,0.83077718732931,"DOWN",1
"GO_CONDENSED_NUCLEAR_CHROMOSOME",1,0,"UP",1
"GO_CONDENSED_NUCLEAR_CHROMOSOME",1,0,"DOWN",1
"GO_NUCLEAR_ENVELOPE",0.384797897714589,Inf,"UP",1
"GO_NUCLEAR_ENVELOPE",1,1.55368725487134,"DOWN",1
"GO_RETROMER_COMPLEX",1,0,"UP",1
"GO_RETROMER_COMPLEX",1,0,"DOWN",1
"GO_NUCLEAR_EXOSOME_RNASE_COMPLEX_",1,0,"UP",1
"GO_NUCLEAR_EXOSOME_RNASE_COMPLEX_",1,0,"DOWN",1
"GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX",1,Inf,"UP",1
"GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX",1,Inf,"DOWN",1
"GO_CENTRIOLE",1,Inf,"UP",1
"GO_CENTRIOLE",1,Inf,"DOWN",1
"GO_MICROTUBULE_CYTOSKELETON",0.16939241742243,4.40323701236436,"UP",1
"GO_MICROTUBULE_CYTOSKELETON",0.583581388817431,0.753931763751712,"DOWN",1
"GO_LYSOSOMAL_LUMEN",1,1.07158654070595,"UP",1
"GO_LYSOSOMAL_LUMEN",0.0153723197063428,0.174029572545402,"DOWN",1
"GO_CELL_CELL_CONTACT_ZONE",0.611776725727992,Inf,"UP",1
"GO_CELL_CELL_CONTACT_ZONE",0.611776725727992,Inf,"DOWN",1
"GO_MUSCLE_MYOSIN_COMPLEX",1,Inf,"UP",1
"GO_MUSCLE_MYOSIN_COMPLEX",0.201465658227302,0.118578096465687,"DOWN",1
"GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX",1,Inf,"UP",1
"GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX",0.201465658227302,0.118578096465687,"DOWN",1
"GO_INFLAMMASOME_COMPLEX",1,Inf,"UP",1
"GO_INFLAMMASOME_COMPLEX",1,Inf,"DOWN",1
"GO_IMMUNOLOGICAL_SYNAPSE",1,Inf,"UP",1
"GO_IMMUNOLOGICAL_SYNAPSE",1,Inf,"DOWN",1
"GO_GABA_RECEPTOR_COMPLEX",1,Inf,"UP",1
"GO_GABA_RECEPTOR_COMPLEX",1,Inf,"DOWN",1
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK",1,Inf,"UP",1
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK",1,Inf,"DOWN",1
"GO_FILOPODIUM_MEMBRANE",1,Inf,"UP",1
"GO_FILOPODIUM_MEMBRANE",0.286537803859308,0.236959604707618,"DOWN",1
"GO_TRANSCRIPTION_EXPORT_COMPLEX",1,0,"UP",1
"GO_TRANSCRIPTION_EXPORT_COMPLEX",1,0,"DOWN",1
"GO_SPERM_PART",1,Inf,"UP",1
"GO_SPERM_PART",1,Inf,"DOWN",1
"GO_U1_SNRNP",1,0,"UP",1
"GO_U1_SNRNP",1,0,"DOWN",1
"GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",0.201465658227302,0.118578096465687,"UP",1
"GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",1,Inf,"DOWN",1
"GO_NUCLEOID",1,Inf,"UP",1
"GO_NUCLEOID",1,Inf,"DOWN",1
"GO_KINESIN_COMPLEX",1,Inf,"UP",1
"GO_KINESIN_COMPLEX",1,Inf,"DOWN",1
"GO_BASOLATERAL_PLASMA_MEMBRANE",1,0.951250578862467,"UP",1
"GO_BASOLATERAL_PLASMA_MEMBRANE",0.711274676348592,2.03969919148857,"DOWN",1
"GO_NUCLEAR_OUTER_MEMBRANE",1,Inf,"UP",1
"GO_NUCLEAR_OUTER_MEMBRANE",1,Inf,"DOWN",1
"GO_CATION_TRANSPORTING_ATPASE_COMPLEX",1,Inf,"UP",1
"GO_CATION_TRANSPORTING_ATPASE_COMPLEX",0.106344950848972,0,"DOWN",1
"GO_CYTOPLASMIC_STRESS_GRANULE",1,Inf,"UP",1
"GO_CYTOPLASMIC_STRESS_GRANULE",1,Inf,"DOWN",1
"GO_SECRETORY_GRANULE",1,1.03395790084248,"UP",1
"GO_SECRETORY_GRANULE",0.585531651813641,1.39093443329163,"DOWN",1
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE",1,Inf,"UP",1
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE",1,Inf,"DOWN",1
"GO_OXIDOREDUCTASE_COMPLEX",0.430640723344053,0.474314071080474,"UP",1
"GO_OXIDOREDUCTASE_COMPLEX",1,Inf,"DOWN",1
"GO_VESICLE_MEMBRANE",0.530837568582575,0.807710589226616,"UP",1
"GO_VESICLE_MEMBRANE",0.834244255799521,0.949186539752609,"DOWN",1
"GO_SAGA_COMPLEX",1,Inf,"UP",1
"GO_SAGA_COMPLEX",1,Inf,"DOWN",1
"GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,0,"UP",1
"GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,0,"DOWN",1
"GO_AUTOPHAGOSOME",1,Inf,"UP",1
"GO_AUTOPHAGOSOME",0.36261486599259,0.355546462703539,"DOWN",1
"GO_LARGE_RIBOSOMAL_SUBUNIT",1,0,"UP",1
"GO_LARGE_RIBOSOMAL_SUBUNIT",1,0,"DOWN",1
"GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"UP",1
"GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"DOWN",1
"GO_ZYMOGEN_GRANULE",0.00433611646711496,0.0389460337859613,"UP",0.80339800982271
"GO_ZYMOGEN_GRANULE",1,Inf,"DOWN",1
"GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE",1,0,"UP",1
"GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE",1,0,"DOWN",1
"GO_ENDOSOME_LUMEN",0.201465658227302,0.118578096465687,"UP",1
"GO_ENDOSOME_LUMEN",1,Inf,"DOWN",1
"GO_INTERCALATED_DISC",0.609037246978089,Inf,"UP",1
"GO_INTERCALATED_DISC",0.609037246978089,Inf,"DOWN",1
"GO_LATE_ENDOSOME_MEMBRANE",0.36261486599259,0.355546462703539,"UP",1
"GO_LATE_ENDOSOME_MEMBRANE",1,Inf,"DOWN",1
"GO_EXCITATORY_SYNAPSE",1,Inf,"UP",1
"GO_EXCITATORY_SYNAPSE",1,Inf,"DOWN",1
"GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS",1,Inf,"UP",1
"GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS",1,Inf,"DOWN",1
"GO_CHROMOSOME_CENTROMERIC_REGION",0.106344950848972,0,"UP",1
"GO_CHROMOSOME_CENTROMERIC_REGION",1,Inf,"DOWN",1
"GO_DNA_POLYMERASE_COMPLEX",1,0,"UP",1
"GO_DNA_POLYMERASE_COMPLEX",1,0,"DOWN",1
"GO_PLATELET_ALPHA_GRANULE",0.713637820534784,2.2841921234231,"UP",1
"GO_PLATELET_ALPHA_GRANULE",0.014143977611538,0.267926978302614,"DOWN",1
"GO_TELOMERASE_HOLOENZYME_COMPLEX",1,0,"UP",1
"GO_TELOMERASE_HOLOENZYME_COMPLEX",1,0,"DOWN",1
"GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",1,1.9178269264835,"UP",1
"GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",1,1.9178269264835,"DOWN",1
"GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX",1,0,"UP",1
"GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX",1,0,"DOWN",1
"GO_SARCOPLASMIC_RETICULUM_MEMBRANE",1,Inf,"UP",1
"GO_SARCOPLASMIC_RETICULUM_MEMBRANE",0.36261486599259,0.355546462703539,"DOWN",1
"GO_U2_TYPE_SPLICEOSOMAL_COMPLEX",1,0,"UP",1
"GO_U2_TYPE_SPLICEOSOMAL_COMPLEX",1,0,"DOWN",1
"GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX",0.609037246978089,Inf,"UP",1
"GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX",0.609037246978089,Inf,"DOWN",1
"GO_ACROSOMAL_MEMBRANE",1,Inf,"UP",1
"GO_ACROSOMAL_MEMBRANE",1,Inf,"DOWN",1
"GO_MICROBODY_MEMBRANE",1,Inf,"UP",1
"GO_MICROBODY_MEMBRANE",1,Inf,"DOWN",1
"GO_COPI_VESICLE_COAT",1,0,"UP",1
"GO_COPI_VESICLE_COAT",1,0,"DOWN",1
"GO_CYTOPLASMIC_SIDE_OF_MEMBRANE",1,0.951643393467967,"UP",1
"GO_CYTOPLASMIC_SIDE_OF_MEMBRANE",0.24691301635462,0.412857639394003,"DOWN",1
"GO_PLATELET_ALPHA_GRANULE_MEMBRANE",1,Inf,"UP",1
"GO_PLATELET_ALPHA_GRANULE_MEMBRANE",0.430640723344053,0.474314071080474,"DOWN",1
"GO_NEURON_PROJECTION_TERMINUS",1,1.9178269264835,"UP",1
"GO_NEURON_PROJECTION_TERMINUS",0.242914763135327,Inf,"DOWN",1
"GO_CYTOPLASMIC_REGION",0.349356412087136,3.14779471257741,"UP",1
"GO_CYTOPLASMIC_REGION",0.0581463378394529,0.40442111831675,"DOWN",1
"GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,0,"UP",1
"GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,0,"DOWN",1
"GO_RIBOSOME",1,Inf,"UP",1
"GO_RIBOSOME",1,Inf,"DOWN",1
"GO_MHC_PROTEIN_COMPLEX",1,Inf,"UP",1
"GO_MHC_PROTEIN_COMPLEX",1,Inf,"DOWN",1
"GO_ACTIN_CYTOSKELETON",0.11436320551404,4.78495829079975,"UP",1
"GO_ACTIN_CYTOSKELETON",0.0304781271559457,0.391465514746397,"DOWN",1
"GO_GLYCOPROTEIN_COMPLEX",1,Inf,"UP",1
"GO_GLYCOPROTEIN_COMPLEX",1,Inf,"DOWN",1
"GO_EXOCYTIC_VESICLE",0.152352320739321,0.391036015326798,"UP",1
"GO_EXOCYTIC_VESICLE",1,1.43279681964277,"DOWN",1
"GO_RNA_POLYMERASE_COMPLEX",1,Inf,"UP",1
"GO_RNA_POLYMERASE_COMPLEX",1,Inf,"DOWN",1
"GO_MRNA_CLEAVAGE_FACTOR_COMPLEX",1,0,"UP",1
"GO_MRNA_CLEAVAGE_FACTOR_COMPLEX",1,0,"DOWN",1
"GO_PERINUCLEAR_REGION_OF_CYTOPLASM",0.613814275003722,1.61053270029572,"UP",1
"GO_PERINUCLEAR_REGION_OF_CYTOPLASM",0.613814275003722,1.61053270029572,"DOWN",1
"GO_NUCLEOLAR_PART",1,Inf,"UP",1
"GO_NUCLEOLAR_PART",1,Inf,"DOWN",1
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX",1,Inf,"UP",1
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX",1,Inf,"DOWN",1
"GO_INO80_TYPE_COMPLEX",1,0,"UP",1
"GO_INO80_TYPE_COMPLEX",1,0,"DOWN",1
"GO_CELL_CORTEX_PART",1,1.67482181785678,"UP",1
"GO_CELL_CORTEX_PART",0.208083822320487,0.470055064604283,"DOWN",1
"GO_SMN_COMPLEX",1,0,"UP",1
"GO_SMN_COMPLEX",1,0,"DOWN",1
"GO_GOLGI_STACK",1,Inf,"UP",1
"GO_GOLGI_STACK",0.36261486599259,0.355546462703539,"DOWN",1
"GO_SCF_UBIQUITIN_LIGASE_COMPLEX",1,Inf,"UP",1
"GO_SCF_UBIQUITIN_LIGASE_COMPLEX",1,Inf,"DOWN",1
"GO_CD40_RECEPTOR_COMPLEX",1,0,"UP",1
"GO_CD40_RECEPTOR_COMPLEX",1,0,"DOWN",1
"GO_BLOC_1_COMPLEX",1,0,"UP",1
"GO_BLOC_1_COMPLEX",1,0,"DOWN",1
"GO_T_CELL_RECEPTOR_COMPLEX",1,0,"UP",1
"GO_T_CELL_RECEPTOR_COMPLEX",1,0,"DOWN",1
"GO_CYTOSOLIC_PART",1,Inf,"UP",1
"GO_CYTOSOLIC_PART",0.165228383460553,0.294470691081141,"DOWN",1
"GO_VACUOLE",1,1.02443083462466,"UP",1
"GO_VACUOLE",0.632002664399635,0.82583314668014,"DOWN",1
"GO_SECRETORY_VESICLE",0.483936449075721,0.79665276698212,"UP",1
"GO_SECRETORY_VESICLE",0.600786101501849,1.30523870191754,"DOWN",1
"GO_NUCLEAR_SPECK",0.609037246978089,Inf,"UP",1
"GO_NUCLEAR_SPECK",0.0610777500642457,0.233888114834693,"DOWN",1
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",1,0,"UP",1
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",1,0,"DOWN",1
"GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",1,0,"UP",1
"GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",1,0,"DOWN",1
"GO_SITE_OF_POLARIZED_GROWTH",0.258280731970705,Inf,"UP",1
"GO_SITE_OF_POLARIZED_GROWTH",1,1.07224364219561,"DOWN",1
"GO_ENDOCYTIC_VESICLE",1,1.01168862026892,"UP",1
"GO_ENDOCYTIC_VESICLE",0.134390542282855,0.438267792357046,"DOWN",1
"GO_CHROMOSOMAL_REGION",0.201465658227302,0.118578096465687,"UP",1
"GO_CHROMOSOMAL_REGION",1,Inf,"DOWN",1
"GO_INCLUSION_BODY",1,Inf,"UP",1
"GO_INCLUSION_BODY",1,Inf,"DOWN",1
"GO_MITOTIC_SPINDLE",1,Inf,"UP",1
"GO_MITOTIC_SPINDLE",0.36261486599259,0.355546462703539,"DOWN",1
"GO_ANAPHASE_PROMOTING_COMPLEX",1,0,"UP",1
"GO_ANAPHASE_PROMOTING_COMPLEX",1,0,"DOWN",1
"GO_NUCLEAR_INCLUSION_BODY",1,0,"UP",1
"GO_NUCLEAR_INCLUSION_BODY",1,0,"DOWN",1
"GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN",1,0,"UP",1
"GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN",1,0,"DOWN",1
"GO_MALE_GERM_CELL_NUCLEUS",1,0,"UP",1
"GO_MALE_GERM_CELL_NUCLEUS",1,0,"DOWN",1
"GO_MYOFILAMENT",1,Inf,"UP",1
"GO_MYOFILAMENT",1,Inf,"DOWN",1
"GO_GEMINI_OF_COILED_BODIES",1,0,"UP",1
"GO_GEMINI_OF_COILED_BODIES",1,0,"DOWN",1
"GO_CELL_PROJECTION_MEMBRANE",0.256409480102372,0.562835340627946,"UP",1
"GO_CELL_PROJECTION_MEMBRANE",0.782179424220964,0.919807772207212,"DOWN",1
